Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
2435961,7/11/2025,2025,1118,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,S PARKER RD,Primary,S PARKER RD & TWENTY MILE RD,59.187,-104.76364,39.50977,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,TWENTY MILE RD,PARKER,crashlens_u5p9stw5.csv
2430385,7/11/2025,2025,1250,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 85,Primary,,200.250,-105.03496,39.56293,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,085B,HWY 85,MM 200.250,,crashlens_u5p9stw5.csv
2430325,7/11/2025,2025,1500,O,0,0,0,0,Other,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,SILVER ROCK TRL,NonVDOT secondary,,,-104.82214,39.37425,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Parked Motor Vehicle,On Roadway,0,,,colorado,City Street,CRPD,0185,SILVER ROCK TRL,SILVER ROCK CIR,CASTLE ROCK,crashlens_u5p9stw5.csv
2430047,7/11/2025,2025,1535,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,HWY 83,Primary,E PARK DR & HWY 83,51.642,-104.75803,39.4033,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,083A,HWY 83,E PARK DR,,crashlens_u5p9stw5.csv
2432707,7/11/2025,2025,1537,C,0,0,0,1,Rear End,Clear,Daylight,Dry,Uphill,Ramp,Ramp,C-470 WB OFF RAMP,Primary,,18.467,-105.00757,39.56061,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470 WB OFF RAMP,KENDRICK CASTILLO WY,,crashlens_u5p9stw5.csv
2433782,7/11/2025,2025,2048,C,0,0,0,2,Angle,Clear,Dawn or Dusk,Dry,Straight/Level,At Intersection,Intersection,W HIGHLANDS RANCH PKWY,NonVDOT secondary,HEPBURN ST & W HIGHLANDS RANCH PKWY,,-105.0028,39.54706,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,2,,,colorado,County Road,DSO,4700,W HIGHLANDS RANCH PKWY,HEPBURN ST,,crashlens_u5p9stw5.csv
2436690,7/11/2025,2025,2250,O,0,0,0,0,Other,Rain,Dark – Unlighted,Wet,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,22.361,-104.93709,39.56011,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Other Non-Fixed Object (Describe in Narrative),On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 22.361,,crashlens_u5p9stw5.csv
2441123,7/11/2025,2025,2250,O,0,0,0,0,Other Animal,Rain,Dark – Unlighted,Wet,Straight/Level,Non-Intersection,Non-Intersection,C-470,Primary,,22.368,-104.93695,39.56008,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 22.368,,crashlens_u5p9stw5.csv
2430778,7/11/2025,2025,2256,K,1,0,1,0,Other Animal,Clear,Dark – Lighted,Dry,Curve Right,Non-Intersection,Non-Intersection,C-470,Primary,,22.354,-104.937203,39.560361,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,Wild Animal,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470,MM 22.354,,crashlens_u5p9stw5.csv
2434116,7/11/2025,2025,2256,C,0,0,0,1,Other Animal,Cloudy,Dark – Unlighted,Dry,Curve Right,Non-Intersection,Non-Intersection,C-470 WB,Primary,,22.171,-104.94046,39.56079,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Wild Animal,On Roadway,1,,,colorado,State Highway,CSP,470A,C-470 WB,MM 22.171,,crashlens_u5p9stw5.csv
2429129,7/11/2025,2025,2333,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,HESS RD,NonVDOT secondary,,,-104.82967,39.50021,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,HESS RD,ANCESTRY DR,,crashlens_u5p9stw5.csv
2430866,7/12/2025,2025,0345,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Downhill,Non-Intersection,Non-Intersection,E-470,Primary,,6.146,-104.76683,39.56574,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,CSP,470B,E-470,MM 6.146,,crashlens_u5p9stw5.csv
2435976,7/12/2025,2025,0901,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,HESS RD & S PARKER RD,57.862,-104.76012,39.4931,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,HESS RD,PARKER,crashlens_u5p9stw5.csv
2430684,7/12/2025,2025,0953,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,S UNIVERSITY BLVD,NonVDOT secondary,,,-104.95937,39.56041,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,DAD CLARK DR,,crashlens_u5p9stw5.csv
2430432,7/12/2025,2025,1036,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HWY 83,Primary,,52.600,-104.76104,39.41705,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,083A,HWY 83,CASTLE OAKS DR,,crashlens_u5p9stw5.csv
2435962,7/12/2025,2025,1150,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,E MAINSTREET,NonVDOT secondary,,,-104.78827,39.51587,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,PPD,1038,E MAINSTREET,S MOTSENBOCKER RD,PARKER,crashlens_u5p9stw5.csv
