CUID,System Code,Rd_Number,Rd_Section,City_Street,Crash Date,Crash Time,Agency Id,City,County,Latitude,Longitude,Location 1,Link,Location 2,Location,Road Description,First HE,Second HE,Third HE,Fourth HE,MHE,Crash Type,Approach Overtaking Turn,Wild Animal,Number Killed,Number Injured,Injury 00,Injury 01,Injury 02,Injury 03,Injury 04,Total Vehicles,Secondary Crash,Construction Zone,School Zone,Road Contour Curves,Road Contour Grade,Road Condition,Lighting Conditions,Weather Condition,Weather Condition 2,Lane Position,TU-1 Direction,TU-2 Direction,TU-1 Movement,TU-2 Movement,TU-1 Type,TU-2 Type,TU-1 Special Function,TU-2 Special Function,TU-1 Autonomous Vehicle,TU-2 Autonomous Vehicle,TU-1 Hit And Run,TU-2 Hit And Run,TU-1 Speed Limit,TU-2 Speed Limit,TU-1 Estimated Speed,TU-2 Estimated Speed,TU-1 Speed,TU-2 Speed,TU-1 Driver Action,TU-2 Driver Action,TU-1 Human Contributing Factor,TU-2 Human Contributing Factor,TU-1 Age,TU-2 Age,TU-1 Sex ,TU-2 Sex,TU-1 Safety System Available ,TU-2 Safety System Available ,TU-1 Safety restraint Use,TU-2 Safety restraint Use,TU-1 Safety Helmet,TU-2  Safety Helmet,TU-1 Alcohol Suspected,TU-2 Alcohol Suspected,TU-1  Marijuana Suspected,TU-2 Marijuana Suspected,TU-1 Other Drugs Suspected ,TU-2 Other Drugs Suspected ,TU-1 NM Direction,TU-2 NM Direction,TU-1 NM Movement,TU-2 NM Movement,TU-1 NM Facility Available,TU-2 NM Facility Available,TU-1 NM Location ,TU-2 NM Location ,TU-1 NM Type,TU-2 NM Type,TU-1 NM Age ,TU-2 NM Age ,TU-1 NM Sex ,TU-2 NM Sex ,TU-1 NM Action ,TU-2 NM Action ,TU-1 NM Human Contributing Factor ,TU-2 NM Human Contributing Factor ,TU-1 NM Safety Helmet ,TU-2 NM Safety Helmet ,TU-1 NM Alcohol Suspected ,TU-2 NM Alcohol Suspected ,TU-1 NM Marijuana Suspected ,TU-2 NM Marijuana Suspected ,TU-1 NM Other Drugs Suspected ,TU-2 NM Other Drugs Suspected ,Record Status,Processing Status,Last Updated
2595626,County Road,4700,WILDC,POSTO,9/11/2025,20:03:00,DSO,,DOUGLAS,39.52423,-104.95858,E WILDCAT RESERVE PKWY,AT,POSTON PKWY,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,W01,West,East,Making Left Turn,Going Straight,Pickup Truck/Utility Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,10,45,10,45,Failed to Yield ROW,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,17,48,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:42PM
2596403,County Road,4700,DELBE,PARKE,9/11/2025,20:12:00,DSO,,DOUGLAS,39.52151,-104.66134,N DELBERT RD,AT,E PARKER RD,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,1,1,0,0,1,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Dark – Unlighted,Cloudy,,S01,South,North,Going Straight,Making Left Turn,Motorcycle,Motor Home,No Special Function,No Special Function,No Automation,Driver Assistance,FALSE,FALSE,45,45,72,10,70,10,Reckless Driving,No Contributing Action,Aggressive Driving,No Apparent Contributing Factor,18,80,M,M,N/A (e.g. Motorcycle),Shoulder and Lap Belt,Properly Used,Properly Used,Helmet Properly used,N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:28PM
2593974,County Road,4700,PARKE,FORES,9/11/2025,22:14:00,DSO,,DOUGLAS,39.52183,-104.69003,E PARKER RD,00723FE,FOREST HILLS DR,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,0,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Unlighted,Clear,,N01,Unknown,,Going Straight,,Unknown ,,No Special Function,,Unknown,,TRUE,FALSE,45,0,50,0,0,0,No Contributing Action,,Not Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:34PM
2595641,County Road,4700,PINED,BALDW,9/12/2025,7:46:00,DSO,,DOUGLAS,39.5278,-104.75571,PINE DR,00815FS,BALDWIN GULCH CIR,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N01,North,,Going Straight,,SUV,,No Special Function,,No Automation,,FALSE,FALSE,40,0,42,0,42,0,No Contributing Action,,No Apparent Contributing Factor,,41,,F,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  9:34PM
2594308,County Road,4700,TOWNC,COMME,9/12/2025,9:08:00,DSO,,DOUGLAS,39.54776,-105.03409,TOWN CENTER DR,AT,COMMERCE CENTER ST,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,N01,South,West,Going Straight,Slowing,SUV,Unknown ,No Special Function,,No Automation,,FALSE,TRUE,25,0,20,0,0,0,Failed to Yield ROW,,Driver Inexperience,,29,,M,U,Shoulder and Lap Belt,,Properly Used,Unknown,N/A (Cars/Trucks),Unknown (Describe in Narrative),No - Observed,,Marijuana Not Suspected,Unknown,No - Observed,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:51PM
2594265,County Road,4700,UNIVE,COLOR,9/12/2025,16:08:00,DSO,,DOUGLAS,39.54497,-104.94467,S UNIVERSITY BLVD,00400FN,S COLORADO BLVD,On Roadway,Driveway Access Related,Front to Side,Front to Side,,,Front to Side,Approach Turn,Approach Turn,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Cloudy,,N01,North,South,Making Left Turn,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,15,40,5,35,Failed to Yield ROW,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,43,58,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 23 2025 12:11AM
2594370,State Highway,470A,19.599,A,9/13/2025,6:03:00,DSO,,DOUGLAS,39.56427,-104.98771,S BROADWAY,00114FN,C-470 EB OFF RAMP,On Roadway,Non-Intersection,Domestic Animal,,,,Domestic Animal,Domestic Animal,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Dawn or Dusk,Clear,,S03,South,,Going Straight,,Transit Bus,,Bus – Transit,,No Automation,,FALSE,FALSE,45,0,40,0,0,0,No Contributing Action,,No Apparent Contributing Factor,,62,,,,None,,Not Used,,N/A (Cars/Trucks),,No - Other Method,,Marijuana Not Suspected,,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  8:31PM
2596639,County Road,4700,MAINS,MOTSE,9/15/2025,0:30:00,DSO,,DOUGLAS,39.51834,-104.78488,E MAINSTREET,00295FE,MOTSENBOCKER RD,On Roadway,Non-Intersection,Wild Animal,,,,Wild Animal,Wild Animal,Not Applicable,DEER,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,W01,West,,Going Straight,,SUV,,Police,,No Automation,,FALSE,FALSE,40,0,60,0,60,0,No Contributing Action,,No Apparent Contributing Factor,,32,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:32PM
2595778,County Road,4700,HIGHL,DORCH,9/15/2025,13:32:00,DSO,,DOUGLAS,39.54795,-105.00048,W HIGHLANDS RANCH PKWY,AT,DORCHESTER ST,On Roadway,At Intersection,Front to Side,,,,Front to Side,Approach Turn,Approach Turn,,0,2,0,2,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,East,Making Left Turn,Going Straight,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,25,40,20,0,Failed to Yield ROW,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,17,19,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Improperly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 23 2025  3:56PM
2596250,County Road,4700,HILLT,SINGI,9/15/2025,18:03:00,DSO,,DOUGLAS,39.46443,-104.69124,HILLTOP RD,0.20MW,SINGING HILLS RD,Ran off right side,Non-Intersection,Overturning/Rollover,Embankment,,,Overturning/Rollover,Overturning/Rollover,Not Applicable,,0,2,0,0,1,1,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,,Out of Control,,Pickup Truck/Utility Van,,No Special Function,,No Automation,,FALSE,FALSE,45,0,70,0,70,0,Careless Driving ,,Other Factor (Describe in Narrative),,26,,M,,Shoulder and Lap Belt,,Not Used,,N/A (Cars/Trucks),,Yes - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:14PM
2596428,County Road,4700,CHASE,LAGAE,9/16/2025,7:24:00,DSO,,DOUGLAS,39.45505,-104.87897,CHASE LN,AT,LAGAE RD,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,E01,East,South,Making Left Turn,Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,35,5,30,2,30,Failed to Yield ROW,No Contributing Action,Sun Glare,No Apparent Contributing Factor,20,43,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 17 2025 12:42AM
2596296,County Road,4700,HIGHL,KENDR,9/16/2025,16:14:00,DSO,,DOUGLAS,39.54622,-105.00501,W HIGHLANDS RANCH PKWY,00075FW,KENDRICK CASTILLO WAY,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Uphill,Dry,Daylight,Clear,,E02,East,East,Slowing,Stopped in Traffic,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,45,45,5,0,0,0,Followed Too Closely,No Contributing Action,Not Observed,No Apparent Contributing Factor,,34,U,M,,Shoulder and Lap Belt,Unknown,Properly Used,Unknown (Describe in Narrative),N/A (Cars/Trucks),,No - Observed,Unknown,Marijuana Not Suspected,Unknown,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:59PM
2596405,County Road,4700,WILDC,WILLO,9/17/2025,7:24:00,DSO,,DOUGLAS,39.52437,-104.95045,E WILDCAT RESERVE PKWY,AT,WILLOWBRIDGE WAY,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Wet,Dawn or Dusk,Fog,,E02,East,North,Changing Lanes,Making Right Turn,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,35,35,0,35,0,Other Contributing Action (Describe in Narrative),No Contributing Action,Driver Inexperience,Driver Inexperience,17,16,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Not Used,N/A (Cars/Trucks),N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:44PM
2596421,County Road,4700,WEATH,WEATH,9/17/2025,15:35:00,DSO,,DOUGLAS,39.52331,-105.00008,WEATHERSFIELD WAY,0.10MN,WEATHERSFIELD CT,On Roadway,Non-Intersection,Parked Motor Vehicle,,,,Parked Motor Vehicle,Parked Motor Vehicle,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,Clear,N01,North,North,Going Straight,Parked,SUV,SUV,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,30,30,10,0,10,0,Lane Violation,No Contributing Action,,,24,,F,,Shoulder and Lap Belt,,Unknown,,N/A (Cars/Trucks),,No - Other Method,,Marijuana Not Suspected,,No - Other Method,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  4:08PM
2596425,County Road,4700,HIGHL,FOOTH,9/17/2025,15:56:00,DSO,,DOUGLAS,39.53909,-105.01366,W HIGHLANDS RANCH PKWY,00760FE,FOOTHILLS CANYON BLVD,On Roadway,Non-Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,3,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,Clear,W01,West,West,Going Straight,Stopped in Traffic,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,20,0,20,0,Followed Too Closely,No Contributing Action,Not Observed,No Apparent Contributing Factor,18,48,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  3:58PM
2596430,County Road,4700,LINCO,QUEBE,9/17/2025,19:37:00,DSO,,DOUGLAS,39.54195,-104.91341,E LINCOLN AVE,AT,S QUEBEC ST,On Roadway,At Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Curve Left,Level,Dry,Dark – Lighted,Clear,,W01,West,West,Making Left Turn,Making Left Turn,Pickup Truck/Utility Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,Full Automation,TRUE,FALSE,15,15,15,15,0,15,Lane Violation,No Contributing Action,Not Observed,No Apparent Contributing Factor,63,55,M,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Unknown,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:31PM
2597815,County Road,4700,CREST,UNIVE,9/17/2025,20:00:00,DSO,,DOUGLAS,39.54261,-104.93094,CRESTHILL LN,AT,S UNIVERSITY BLVD,On Roadway,At Intersection,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,1,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,N02,East,East,Making Left Turn,Making Left Turn,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,No Automation,TRUE,FALSE,40,40,10,10,0,15,Improper Turn,No Contributing Action,Not Observed,No Apparent Contributing Factor,,19,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:09AM
2596354,County Road,4700,COUNT,BROAD,9/18/2025,7:30:00,DSO,,DOUGLAS,39.56612,-104.98854,E COUNTY LINE RD,00100FE,S BROADWAY,On Roadway,Intersection Related,Side to Side-Same Direction,,,,Side to Side-Same Direction,Sideswipe Same Direction,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Uphill,Dry,Daylight,Clear,,E01,East,East,Other (Describe in Narrative),Going Straight,Passenger Car/Passenger Van,SUV,No Special Function,No Special Function,No Automation,Unknown,FALSE,FALSE,45,45,20,30,5,30,Careless Driving ,No Contributing Action,Sun Glare,No Apparent Contributing Factor,66,32,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:14AM
2596386,County Road,4700,WILDC,HIGHL,9/18/2025,15:07:00,DSO,,DOUGLAS,39.53621,-105.01669,W WILDCAT RESERVE PKWY,AT,W HIGHLANDS RANCH PKWY,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,Clear,N03,North,North,Slowing,Stopped in Traffic,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,16,10,16,10,Careless Driving ,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,17,60,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 24 2025  4:00PM
2596662,County Road,4700,KENDR,PARKC,9/18/2025,16:38:00,DSO,,DOUGLAS,39.55324,-105.00819,KENDRICK CASTILLO WAY,AT,PARK CENTRAL DR,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,2,1,0,0,0,2,FALSE,FALSE,FALSE,Straight,Downhill,Dry,Daylight,Clear,,N04,North,North,Slowing,Slowing,Passenger Car/Passenger Van,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,30,3,0,0,Followed Too Closely,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,32,19,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:20PM
2596378,County Road,4700,UNIVE,CREST,9/18/2025,18:12:00,DSO,,DOUGLAS,39.54261,-104.93094,S UNIVERSITY BLVD,00052FE,CRESTHILL LN,On Roadway,Intersection Related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,4,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,South,South,Going Straight,Going Straight,SUV,Passenger Car/Passenger Van,No Special Function,No Special Function,Driver Assistance,Driver Assistance,FALSE,FALSE,10,10,10,10,10,10,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,17,23,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Other Method,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025 11:59PM
2596531,County Road,4700,UNIVE,TEALR,9/18/2025,18:44:00,DSO,,DOUGLAS,39.54274,-104.93767,S UNIVERSITY BLVD,AT,TEAL RIDGE CT,On Roadway,At Intersection,Front to Side,,,,Front to Side,Broadside,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,W01,West,South,Going Straight,Going Straight,SUV,SUV,No Special Function,No Special Function,Driver Assistance,Driver Assistance,FALSE,FALSE,45,45,50,15,0,0,Failed to Stop at Signal,No Contributing Action,Driver Inexperience,No Apparent Contributing Factor,16,34,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 23 2025 12:12AM
2597417,County Road,4700,CORNE,LINCO,9/18/2025,23:16:00,DSO,,DOUGLAS,39.53404,-104.78631,CORNERSTONE,00167FS,LINCOLN AVE,Ran off left side,Non-Intersection,Tree,,,,Tree,Tree,Not Applicable,,0,0,2,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Dark – Lighted,Clear,,N01,South,,Slowing,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,TRUE,FALSE,25,0,40,0,30,0,Speeding,,Distracted/Other Occupant,,18,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,No - Observed,,Marijuana Not Suspected,,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 17 2025 12:43AM
2597390,Interstate Highway,025A,178.884,V,9/19/2025,9:30:00,DSO,CASTLE ROCK,DOUGLAS,39.33826,-104.87632,I-25,2.00MS,PLUM CREEK PKWY,Center median/ Island,Express/Managed/HOV Lane,Concrete Highway Barrier,,,,Concrete Highway Barrier,Concrete Highway Barrier,Not Applicable,,0,0,1,0,0,0,0,1,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,,S01,South,,Going Straight,,Passenger Car/Passenger Van,,No Special Function,,No Automation,,TRUE,FALSE,65,0,75,0,0,0,Lane Violation,,Asleep or Fatigued,,53,,M,,Shoulder and Lap Belt,,Properly Used,,N/A (Cars/Trucks),,Yes - Other Method,,Marijuana Suspected,,Yes - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:04AM
2596694,State Highway,470B,0.469,D,9/19/2025,12:32:00,DSO,,DOUGLAS,39.55501,-104.86171,E-470 WB OFF RAMP,AT,JAMAICA ST,On Roadway,Ramp-related,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,1,1,0,1,0,0,2,FALSE,FALSE,FALSE,Curve Right,Level,Dry,Daylight,Clear,,N02,West,West,Making Right Turn,Making Right Turn,SUV,SUV,No Special Function,No Special Function,Driver Assistance,Partial Automation,FALSE,FALSE,35,35,10,5,35,5,Followed Too Closely,No Contributing Action,Looked/Did Not See,No Apparent Contributing Factor,70,62,F,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 22 2025  4:19PM
2596646,County Road,4700,WILDC,TIMBE,9/19/2025,13:01:00,DSO,,DOUGLAS,39.52423,-104.95858,E WILDCAT RESERVE PKWY,AT,TIMBERCHASE TRL,On Roadway,At Intersection,Front to Rear,,,,Front to Rear,Rear-End,Not Applicable,,0,0,2,0,0,0,0,2,FALSE,FALSE,FALSE,Straight,Level,Dry,Daylight,Clear,Clear,N02,West,West,Going Straight,Stopped in Traffic,Passenger Car/Passenger Van,Passenger Car/Passenger Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,45,45,20,0,30,0,Followed Too Closely,No Contributing Action,No Apparent Contributing Factor,No Apparent Contributing Factor,39,16,M,F,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025  8:44PM
2596714,County Road,4700,RAMPA,SUNSE,9/19/2025,13:57:00,DSO,,DOUGLAS,39.3492,-105.08489,S RAMPART RANGE RD,NEO,SUNSET POINT FS RD,On Roadway,Non-Intersection,Side to Side-Opposite Direction,,,,Side to Side-Opposite Direction,Sideswipe Opposite Direction,Not Applicable,,0,1,4,0,1,0,0,2,FALSE,FALSE,FALSE,Curve Right,Downhill,Dry,Daylight,Clear,,N01,North,South,Negotiating a Curve,Negotiating a Curve,SUV,Pickup Truck/Utility Van,No Special Function,No Special Function,No Automation,No Automation,FALSE,FALSE,25,25,25,25,25,25,Careless Driving ,No Contributing Action,Age/Driver Ability,No Apparent Contributing Factor,17,44,F,M,Shoulder and Lap Belt,Shoulder and Lap Belt,Properly Used,Properly Used,N/A (Cars/Trucks),N/A (Cars/Trucks),No - Observed,No - Observed,Marijuana Not Suspected,Marijuana Not Suspected,No - Observed,No - Observed,,,,,,,,,,,,,,,,,,,,,,,,,,,Coded,Completed,Oct 21 2025 12:02AM
