Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file
1545995,5/30/2025,2025,0818,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Hill Crest,Driveway Access Related,Driveway,S PARKER RD,Primary,,61.014,-104.76847,39.5383,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Fixed Object (Describe in Narrative),On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E LINCOLN AVE,PARKER,crashlens_u5p9stw5.csv
1538197,5/30/2025,2025,0950,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,FRONT ST,NonVDOT secondary,BLACK FEATHER TRL & FRONT ST,,-104.86033,39.40044,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,FRONT ST,BLACK FEATHER TRL,CASTLE ROCK,crashlens_u5p9stw5.csv
1540620,5/30/2025,2025,1039,C,0,0,0,1,Angle,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HILLTOP RD,NonVDOT secondary,,,-104.70515,39.47218,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,County Road,DSO,4700,HILLTOP RD,MERRYVALE TRL,,crashlens_u5p9stw5.csv
1539143,5/30/2025,2025,1117,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,E PLUM CREEK PKWY,NonVDOT secondary,E PLUM CREEK PKWY & S PLUM CREEK BLVD,,-104.85787,39.36284,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,CRPD,0185,E PLUM CREEK PKWY,S PLUM CREEK BLVD,CASTLE ROCK,crashlens_u5p9stw5.csv
1546010,5/30/2025,2025,1215,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Uphill,Intersection Related,Intersection,LINCOLN AVE,NonVDOT secondary,COMMONS ST & LINCOLN AVE,,-104.88213,39.53638,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LINCOLN AVE,COMMONS ST,LONE TREE,crashlens_u5p9stw5.csv
1547334,5/30/2025,2025,1247,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Curve Left,Roundabout,Roundabout,CROWN CREST BLVD,NonVDOT secondary,CROWN CREST BLVD & E COTTONWOOD DR,,-104.77234,39.55045,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,City Street,PPD,1038,CROWN CREST BLVD,E COTTONWOOD DR,PARKER,crashlens_u5p9stw5.csv
1540473,5/30/2025,2025,1320,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,178.049,-104.88027,39.32756,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 178.049,,crashlens_u5p9stw5.csv
1539134,5/30/2025,2025,1414,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,E PLUM CREEK PKWY,NonVDOT secondary,,,-104.86357,39.36558,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,E PLUM CREEK PKWY,WILCOX ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1546519,5/30/2025,2025,1435,C,0,0,0,1,Other,Clear,Daylight,Dry,Uphill,Non-Intersection,Non-Intersection,CHESTER ST,NonVDOT secondary,,,-104.88008,39.56588,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Curb,Ran off right side,1,,,colorado,City Street,LNTRPD,0817,CHESTER ST,COUNTY LINE RD,LONE TREE,crashlens_u5p9stw5.csv
1539985,5/30/2025,2025,1540,C,0,0,0,1,Angle,Clear,Daylight,Dry,Uphill,At Intersection,Intersection,HWY 86,Primary,HWY 86 & WOODLANDS BLVD,101.021,-104.85289,39.40678,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,State Highway,CRPD,086B,HWY 86,WOODLANDS BLVD,CASTLE ROCK,crashlens_u5p9stw5.csv
1546579,5/30/2025,2025,1545,O,0,0,0,0,Rear End,Cloudy,Daylight,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E LONGS WAY & S PARKER RD,60.070,-104.76593,39.52445,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E LONGS WAY,PARKER,crashlens_u5p9stw5.csv
1547396,5/30/2025,2025,1557,O,0,0,0,0,Rear End,,Daylight,Dry,Straight/Level,At Intersection,Intersection,S MOTSENBOCKER RD,NonVDOT secondary,E STROH RD & S MOTSENBOCKER RD,,-104.77485,39.47849,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,S MOTSENBOCKER RD,E STROH RD,PARKER,crashlens_u5p9stw5.csv
1539981,5/30/2025,2025,1611,B,0,0,2,0,Angle,Cloudy,Daylight,Dry,"Curve Left, Downhill",At Intersection,Intersection,FIFTH ST,NonVDOT secondary,FIFTH ST & WOODLANDS BLVD,,-104.84589,39.37927,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,2,,,colorado,City Street,CRPD,0185,FIFTH ST,WOODLANDS BLVD,CASTLE ROCK,crashlens_u5p9stw5.csv
1547391,5/30/2025,2025,1622,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,Daylight,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E PINE LN & S PARKER RD,61.448,-104.77184,39.54409,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PINE LN,PARKER,crashlens_u5p9stw5.csv
1541918,5/30/2025,2025,1643,O,0,0,0,0,Rear End,Clear,Daylight,Dry,"Curve Right, Uphill",Non-Intersection,Non-Intersection,MIKELSON BLVD,NonVDOT secondary,,,-104.80199,39.36181,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,CRPD,0185,MIKELSON BLVD,BONNER ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1540471,5/30/2025,2025,1800,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,HWY 83,Primary,,42.471,-104.73718,39.27276,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Ditch,Ran off right side,0,,,colorado,State Highway,CSP,083A,HWY 83,S LAKE GULCH RD,,crashlens_u5p9stw5.csv
1547296,5/30/2025,2025,1825,C,0,0,0,1,Rear End,Cloudy,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,175.863,-104.89123,39.29686,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,CSP,025A,I-25,TOMAH RD,,crashlens_u5p9stw5.csv
1540448,5/30/2025,2025,1912,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,173.479,-104.89415,39.26308,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 173.479,,crashlens_u5p9stw5.csv
1546003,5/30/2025,2025,1924,O,0,0,0,0,Rear End,Clear,Dawn or Dusk,Dry,Uphill,Non-Intersection,Non-Intersection,PARK MEADOW DR,NonVDOT secondary,,,-104.88033,39.55391,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,PARK MEADOW DR,KIMMER ST,LONE TREE,crashlens_u5p9stw5.csv
1545967,5/30/2025,2025,2224,C,0,0,0,1,Fixed Object - Off Road,Clear,Dark – Unlighted,Dry,"Curve Left, Uphill",Express/Managed/HOV Lane,Non-Intersection,I-25,Interstate,,192.083,-104.8673,39.52303,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Concrete Highway Barrier,Center median/ Island,1,,,colorado,Interstate Highway,LNTRPD,025A,I-25,RIDGEGATE PKWY,LONE TREE,crashlens_u5p9stw5.csv
1545988,5/31/2025,2025,0023,A,0,1,0,0,Fixed Object - Off Road,Clear,Dark – Lighted,Dry,Curve Right,Ramp,Ramp,I-25,Interstate,,192.778,-104.86782,39.53318,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,Delineator/Milepost,Ran off left side,1,,,colorado,Interstate Highway,LNTRPD,025A,I-25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
1541179,5/31/2025,2025,0640,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,"Curve Right, Uphill",Ramp,Ramp,I-25,Interstate,,170.338,-104.87821,39.22154,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Curb,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25 NB OFF RAMP,RT CHAIN STATION,,crashlens_u5p9stw5.csv
1541105,5/31/2025,2025,0740,O,0,0,0,0,Other Animal,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,N RAMPART RANGE RD,NonVDOT secondary,,,-105.07326,39.49976,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,N RAMPART RANGE RD,WATERTON RD,,crashlens_u5p9stw5.csv
1545836,5/31/2025,2025,0848,O,0,0,0,0,Angle,Clear,Daylight,Dry,Downhill,Ramp-related,Ramp,HYW 85,Primary,,185.965,-104.88458,39.41849,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,State Highway,CRPD,085B,HYW 85,CASTLE ROCK PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
1539057,5/31/2025,2025,0858,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Intersection Related,Intersection,S BROADWAY,NonVDOT secondary,DAD CLARK DR & S BROADWAY,,-104.98677,39.56254,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,DSO,4700,S BROADWAY,DAD CLARK DR,,crashlens_u5p9stw5.csv
1541181,5/31/2025,2025,1106,C,0,0,0,1,Non-Collision,Clear,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,HWY 67,Primary,,119.520,-105.05821,39.38671,DOUGLAS,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,Overturning/Rollover,On Roadway,1,,,colorado,State Highway,CSP,067E,HWY 67,MM 119.52,,crashlens_u5p9stw5.csv
1540817,5/31/2025,2025,1220,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,C-470,Primary,,17.066,-105.03231,39.56448,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,State Highway,CSP,470A,C-470,MM 17.066,,crashlens_u5p9stw5.csv
1538782,5/31/2025,2025,1300,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Curve Left,Non-Intersection,Non-Intersection,N RUSSELLVILLE RD,NonVDOT secondary,,,-104.71715,39.3641,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Fence,Ran off right side,0,,,colorado,County Road,DSO,4700,N RUSSELLVILLE RD,DEERFIELD RD,,crashlens_u5p9stw5.csv
1539708,5/31/2025,2025,1353,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,GRADY CIR,NonVDOT secondary,GRADY CIR & SABINO LN,,-104.78437,39.42252,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,CRPD,0185,GRADY CIR,SABINO LN,CASTLE ROCK,crashlens_u5p9stw5.csv
1543607,5/31/2025,2025,1413,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Express/Managed/HOV Lane,Non-Intersection,I-25,Interstate,,169.680,-104.87322,39.21373,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 169.68,,crashlens_u5p9stw5.csv
1540515,5/31/2025,2025,1442,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Curve Left,Non-Intersection,Non-Intersection,I-25,Interstate,,165.556,-104.85516,39.16034,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,,,,,,,Crash Cushion/Traffic Barrel,Center median/ Island,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 165.556,,crashlens_u5p9stw5.csv
1539382,5/31/2025,2025,1445,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,CASTLE ROCK PKWY,Primary,CASTLE ROCK PKWY & HWY 85,186.215,-104.88853,39.42049,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Other Non-Collision,On Roadway,0,,,colorado,State Highway,CRPD,085B,CASTLE ROCK PKWY,HWY 85,CASTLE ROCK,crashlens_u5p9stw5.csv
1545996,5/31/2025,2025,1456,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,LONE TREE PKWY,NonVDOT secondary,BROOK LN & LONE TREE PKWY,,-104.88699,39.54716,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,LNTRPD,0817,LONE TREE PKWY,BROOK LN,LONE TREE,crashlens_u5p9stw5.csv
1540573,5/31/2025,2025,1555,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,HESS RD,NonVDOT secondary,,,-104.84589,39.49702,DOUGLAS,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,,,,,,,Ditch,Ran off right side,0,,,colorado,County Road,DSO,4700,HESS RD,DOUBLE ANGEL RD,,crashlens_u5p9stw5.csv
1541770,5/31/2025,2025,1723,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,181.532,-104.86282,39.37467,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 181.532,,crashlens_u5p9stw5.csv
1545501,5/31/2025,2025,1839,A,0,1,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,192.990,-104.86854,39.53626,DOUGLAS,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,1,,,colorado,Interstate Highway,LNTRPD,025A,I-25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
1538777,5/31/2025,2025,1953,O,0,0,0,0,Other Animal,Clear,Daylight,Dry,"Curve Left, Downhill",Non-Intersection,Non-Intersection,CASTLE PINES PKWY,NonVDOT secondary,,,-104.86035,39.47451,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,CASTLE PINES PKWY,CANYON FORGE DR,,crashlens_u5p9stw5.csv
1547410,5/31/2025,2025,2114,O,0,0,0,0,Rear End,Clear,Dark – Lighted,Dry,Straight/Level,At Intersection,Intersection,S PARKER RD,Primary,E PINE LN & S PARKER RD,61.448,-104.77184,39.54409,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Front,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PINE LN,PARKER,crashlens_u5p9stw5.csv
1540542,5/31/2025,2025,2121,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Downhill,Non-Intersection,Non-Intersection,CROWFOOT VALLEY RD,NonVDOT secondary,,,-104.81399,39.44245,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,County Road,DSO,4700,CROWFOOT VALLEY RD,PRADERA PKWY,,crashlens_u5p9stw5.csv
1545572,6/1/2025,2025,0010,O,0,0,0,0,Rear End,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,186.693,-104.87581,39.4465,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 186.693,,crashlens_u5p9stw5.csv
1547353,6/1/2025,2025,0715,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,JORDAN RD,NonVDOT secondary,JORDAN RD & MAINSTREET,,-104.79338,39.51494,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,JORDAN RD,MAINSTREET,PARKER,crashlens_u5p9stw5.csv
1541293,6/1/2025,2025,1125,O,0,0,0,0,Fixed Object - Off Road,Clear,Dark – Lighted,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,PROMENADE PKWY,NonVDOT secondary,,,-104.87917,39.42117,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Curb,Ran off right side,0,,,colorado,City Street,CRPD,0185,PROMENADE PKWY,APLINE VISTA CIR,CASTLE ROCK,crashlens_u5p9stw5.csv
1546017,6/1/2025,2025,1138,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Downhill,Non-Intersection,Non-Intersection,I-25,Interstate,,192.990,-104.86826,39.53625,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,Interstate Highway,LNTRPD,025A,I-25,LINCOLN AVE,LONE TREE,crashlens_u5p9stw5.csv
1547343,6/1/2025,2025,1323,O,0,0,0,0,Angle,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,S JORDAN RD,NonVDOT secondary,E CLARKE FARMS DR & S JORDAN RD,,-104.79344,39.52392,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,City Street,PPD,1038,S JORDAN RD,E CLARKE FARMS DR,PARKER,crashlens_u5p9stw5.csv
1547374,6/1/2025,2025,1326,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Driveway Access Related,Driveway,E LINCOLN AVE,NonVDOT secondary,,,-104.79117,39.53417,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,City Street,PPD,1038,E LINCOLN AVE,VILLAGE CENTER DR E,PARKER,crashlens_u5p9stw5.csv
1540290,6/1/2025,2025,1548,O,0,0,0,0,Fixed Object - Off Road,Clear,Daylight,Dry,"Curve Right, Uphill",At Intersection,Intersection,C-470 EB OFF RAMP SLIP,Primary,C-470 EB OFF RAMP SLIP & SB S SANTA FE DR,17.050,-105.03385,39.564,DOUGLAS,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Curb,Center median/ Island,0,,,colorado,State Highway,DSO,470A,C-470 EB OFF RAMP SLIP,SB S SANTA FE DR,,crashlens_u5p9stw5.csv
1545989,6/1/2025,2025,1612,B,0,0,1,0,Non-Collision,Clear,Daylight,Dry,Downhill,At Intersection,Intersection,S PEORIA ST,NonVDOT secondary,RIDGEGATE PKWY & S PEORIA ST,,-104.85668,39.52337,DOUGLAS,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,,,,,,,Overturning/Rollover,On Roadway,1,,,colorado,City Street,LNTRPD,0817,S PEORIA ST,RIDGEGATE PKWY,LONE TREE,crashlens_u5p9stw5.csv
1541180,6/1/2025,2025,1809,O,0,0,0,0,Angle,Clear,Daylight,Dry,Straight/Level,At Intersection,Intersection,S QUEBEC ST,NonVDOT secondary,BUSINESS CENTER DR & S QUEBEC ST,,-104.90441,39.56059,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,,,,,,,Front to Side,On Roadway,0,,,colorado,County Road,DSO,4700,S QUEBEC ST,BUSINESS CENTER DR,,crashlens_u5p9stw5.csv
1547345,6/1/2025,2025,1836,O,0,0,0,0,Sideswipe - Same Direction,Cloudy,,Dry,Downhill,At Intersection,Intersection,E HILLTOP RD,Primary,CANTERBERRY PKWY & E HILLTOP RD,57.862,-104.73283,39.4899,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,PPD,083A,E HILLTOP RD,CANTERBERRY PKWY,PARKER,crashlens_u5p9stw5.csv
1547317,6/1/2025,2025,1945,O,0,0,0,0,Fixed Object - Off Road,Cloudy,Daylight,Dry,"Curve Right, Downhill",Non-Intersection,Non-Intersection,I-25,Interstate,,186.313,-104.87591,39.44121,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Concrete Highway Barrier,Center median/ Island,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 186.313,,crashlens_u5p9stw5.csv
1546553,6/1/2025,2025,2118,C,0,0,0,2,Rear End,Clear,Dark – Unlighted,Dry,Downhill,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,58.690,-104.76221,39.50297,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,2,,,colorado,State Highway,PPD,083A,S PARKER RD,S PINE DR,PARKER,crashlens_u5p9stw5.csv
1547314,6/1/2025,2025,2128,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Downhill,Non-Intersection,Non-Intersection,S PARKER RD,Primary,,57.862,-104.7634,39.50867,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,PPD,083A,S PARKER RD,E PARKER SQUARE DR,PARKER,crashlens_u5p9stw5.csv
1540071,6/1/2025,2025,2322,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Curve Right,Non-Intersection,Non-Intersection,FOUNDERS PKWY,Primary,,100.981,-104.85178,39.40708,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,Wild Animal,On Roadway,0,,,colorado,State Highway,CRPD,086B,FOUNDERS PKWY,E ALLEN ST,CASTLE ROCK,crashlens_u5p9stw5.csv
1539142,6/1/2025,2025,2347,O,0,0,0,0,Sideswipe - Same Direction,Clear,Dark – Lighted,Dry,Uphill,Non-Intersection,Non-Intersection,FOUNDERS PKWY,Primary,,184.687,-104.86828,39.41249,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,State Highway,CRPD,085B,FOUNDERS PKWY,MEADOWS PKWY,CASTLE ROCK,crashlens_u5p9stw5.csv
1540581,6/2/2025,2025,0125,O,0,0,0,0,Other Animal,Clear,Dark – Unlighted,Dry,Straight/Level,Non-Intersection,Non-Intersection,VALLEYBROOK CIR,NonVDOT secondary,,,-104.93835,39.51902,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,,Other Non-Collision,Ran off left side,0,,,colorado,County Road,DSO,4700,VALLEYBROOK CIR,CEDARPOINT PL,,crashlens_u5p9stw5.csv
1539775,6/2/2025,2025,0800,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,I-25,Interstate,,189.355,-104.87238,39.48489,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,Interstate Highway,CSP,025A,I-25,MM 189.355,,crashlens_u5p9stw5.csv
1539873,6/2/2025,2025,1000,O,0,0,0,0,Rear End,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,S UNIVERSITY BLVD,NonVDOT secondary,,,-104.96038,39.56361,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Front to Rear,On Roadway,0,,,colorado,County Road,CSP,4700,S UNIVERSITY BLVD,E COUNTY LINE RD,,crashlens_u5p9stw5.csv
1541903,6/2/2025,2025,1524,B,0,0,1,0,Angle,Rain,Daylight,Wet,Downhill,At Intersection,Intersection,E CASTLE PINES PKWY,NonVDOT secondary,E CASTLE PINES PKWY & LAGAE RD,,-104.88278,39.46933,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,,Front to Side,On Roadway,1,,,colorado,County Road,DSO,4700,E CASTLE PINES PKWY,LAGAE RD,,crashlens_u5p9stw5.csv
1545292,6/2/2025,2025,1525,O,0,0,0,0,Sideswipe - Same Direction,Clear,Daylight,Dry,Straight/Level,Non-Intersection,Non-Intersection,S UNIVERSITY BLVD,NonVDOT secondary,,,-104.5737,39.3357,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,Side to Side-Same Direction,On Roadway,0,,,colorado,County Road,CSP,4700,S UNIVERSITY BLVD,E COUNTY LINE RD,,crashlens_u5p9stw5.csv
