Document Nbr,Crash Date,Crash Year,Crash Military Time,Crash Severity,K_People,A_People,B_People,C_People,Collision Type,Weather Condition,Light Condition,Roadway Surface Condition,Roadway Alignment,Roadway Description,Intersection Type,RTE Name,SYSTEM,Node,RNS MP,x,y,Physical Juris Name,Pedestrian?,Bike?,Alcohol?,Speed?,Hitrun?,Motorcycle?,Night?,Distracted?,Drowsy?,Drug Related?,Young?,Senior?,Unrestrained?,School Zone,Work Zone Related,Traffic Control Type,Traffic Control Status,Functional Class,Area Type,Facility Type,Ownership,First Harmful Event,First Harmful Event Loc,Relation To Roadway,Vehicle Count,Persons Injured,Pedestrians Killed,Pedestrians Injured,_source_state,_co_system_code,_co_agency_id,_co_rd_number,_co_location1,_co_location2,_co_city,_source_file,_co_total_vehicles,_co_mhe,_co_crash_type,_co_link,_co_second_he,_co_third_he,_co_wild_animal,_co_secondary_crash,_co_weather2,_co_lane_position,_co_injury00_uninjured,_co_tu1_direction,_co_tu1_movement,_co_tu1_vehicle_type,_co_tu1_speed_limit,_co_tu1_estimated_speed,_co_tu1_stated_speed,_co_tu1_driver_action,_co_tu1_human_factor,_co_tu1_age,_co_tu1_sex,_co_tu2_direction,_co_tu2_movement,_co_tu2_vehicle_type,_co_tu2_speed_limit,_co_tu2_estimated_speed,_co_tu2_stated_speed,_co_tu2_driver_action,_co_tu2_human_factor,_co_tu2_age,_co_tu2_sex,_co_nm1_type,_co_nm1_age,_co_nm1_sex,_co_nm1_action,_co_nm1_movement,_co_nm1_location,_co_nm1_facility,_co_nm1_contributing_factor,_co_nm2_type,_co_nm2_age,_co_nm2_sex,_co_nm2_action,_co_nm2_movement,_co_nm2_location,_co_nm2_facility,_co_nm2_contributing_factor
1331033,3/22/2025,2025,0138,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"2. Two-Way, Divided, Unprotected Median",1. Not at Intersection,HWY 86,Primary,,2.008,-104.82743,39.376772,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,State Highway,DSO,086A,HWY 86,ALOHA ST,CASTLE PINES,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,00100FE,,,DEER,FALSE,,W01,1,West,Going Straight,Pickup Truck/Utility Van,45,45,45,No Contributing Action,No Apparent Contributing Factor,,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1334689,3/22/2025,2025,1124,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",2. Two Approaches,BUSINESS CENTER DR,NonVDOT secondary,,,-104.905881,39.560581,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,BUSINESS CENTER DR,S QUEBEC ST,,crashlens_u5p9stw5.csv,2,Front to Front,Broadside,00355FW,,,,FALSE,Clear,W01,3,South,Making Left Turn,Pickup Truck/Utility Van,35,5,10,Failed to Yield ROW,No Apparent Contributing Factor,59,M,West,Going Straight,SUV,35,20,15,No Contributing Action,No Apparent Contributing Factor,36,F,,,,,,,,,,,,,,,,
1332137,3/22/2025,2025,1134,C,0,0,0,2,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S QUEBEC ST,NonVDOT secondary,PARK MEADOWS DR & S QUEBEC ST,,-104.90441,39.56059,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,2,0,0,colorado,County Road,DSO,4700,S QUEBEC ST,PARK MEADOWS DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,AT,,,,FALSE,,N03,1,North,Going Straight,SUV,40,15,0,Followed Too Closely,No Apparent Contributing Factor,37,F,North,Slowing,Passenger Car/Passenger Van,40,5,0,No Contributing Action,No Apparent Contributing Factor,47,F,,,,,,,,,,,,,,,,
1334726,3/22/2025,2025,1438,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,LAGAE RD,NonVDOT secondary,,,-104.881714,39.468115,DOUGLAS,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,City Street,DSO,0184,LAGAE RD,MONARCH BLVD,CASTLE PINES,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,0.50MN,,,,FALSE,,N01,1,North,Going Straight,Pickup Truck/Utility Van,35,40,0,Reckless Driving,Aggressive Driving,,,North,Going Straight,SUV,35,35,35,No Contributing Action,No Apparent Contributing Factor,40,F,,,,,,,,,,,,,,,,
1331058,3/22/2025,2025,1802,A,0,1,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,GOLDEN EAGLE DR,NonVDOT secondary,,,-105.02239,39.542598,DOUGLAS,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,1,0,0,colorado,County Road,DSO,4700,GOLDEN EAGLE DR,GOLD RUSH ST,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00160FS,Overturning/Rollover,,,FALSE,,NRS,0,North,Negotiating a Curve,Motorcycle,25,20,0,Improper Turn,Driver Inexperience,21,M,North,Parked,Passenger Car/Passenger Van,25,0,0,,,,,,,,,,,,,,,,,,,,
1376881,3/23/2025,2025,1845,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,CHARISSGLEN LN,NonVDOT secondary,CHARISSGLEN LN & CHARISSGLEN ST,,-104.95599,39.53152,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,CHARISSGLEN LN,CHARISSGLEN ST,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,AT,,,,FALSE,,ERS,1,East,Going Straight,Unknown,25,25,0,Careless Driving,,,U,East,Parked,Passenger Car/Passenger Van,25,0,0,,,,,,,,,,,,,,,,,,,,
1334031,3/23/2025,2025,1934,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),4. Darkness - Road Lighted,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,S UNIVERSITY BLVD,NonVDOT secondary,E HIGHLANDS RANCH PKWY & S UNIVERSITY BLVD,,-104.946207,39.546106,DOUGLAS,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,S UNIVERSITY BLVD,E HIGHLANDS RANCH PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,00668FNW,,,,FALSE,,S02,2,Southeast,Going Straight,Passenger Car/Passenger Van,45,45,42,Failed to Stop at Signal,Asleep or Fatigued,30,M,Southwest,Making Left Turn,SUV,45,10,5,No Contributing Action,No Apparent Contributing Factor,31,M,,,,,,,,,,,,,,,,
1331468,3/23/2025,2025,2135,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,HILLTOP RD,NonVDOT secondary,,,-104.687384,39.460259,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,HILLTOP RD,N TRAILWAY,,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,01000FS,,,DEER,FALSE,,N01,1,North,Going Straight,Pickup Truck/Utility Van,45,50,50,No Contributing Action,No Apparent Contributing Factor,19,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1334676,3/24/2025,2025,1539,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,2. Curve - Level,"1. Two-Way, Not Divided",5. Roundabout,LAGAE RD,NonVDOT secondary,E HAPPY CANYON RD & LAGAE RD,,-104.878195,39.449923,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,DSO,0184,LAGAE RD,E HAPPY CANYON RD,CASTLE PINES,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,AT,,,,FALSE,Clear,E02,6,East,Negotiating a Curve,Passenger Car/Passenger Van,35,20,20,Lane Violation,Looked/Did Not See,55,M,East,Negotiating a Curve,Passenger Car/Passenger Van,35,5,10,No Contributing Action,No Apparent Contributing Factor,45,F,,,,,,,,,,,,,,,,
1334882,3/25/2025,2025,0310,O,0,0,0,0,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,S CHAMBERS RD,NonVDOT secondary,,,-104.809745,39.54535,DOUGLAS,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,27. Curb,4. Roadside,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,S CHAMBERS RD,HASELEY DR,,crashlens_u5p9stw5.csv,1,Curb,Curb,00200FN,Traffic Signal Pole,,,FALSE,,S03,1,South,Going Straight,Passenger Car/Passenger Van,45,45,0,Other Contributing Action (Describe in Narrative),Other Factor (Describe in Narrative),24,M,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1331043,3/25/2025,2025,1529,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,CRESTHILL LN,NonVDOT secondary,CRESTHILL LN & E WILDCAT RESERVE PKWY,,-104.935427,39.542644,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,CRESTHILL LN,E WILDCAT RESERVE PKWY,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,N04,3,North,Making Right Turn,SUV,45,20,0,Failed to Yield ROW,Not Observed,43,F,East,Going Straight,Pickup Truck/Utility Van,45,35,35,No Contributing Action,No Apparent Contributing Factor,43,F,,,,,,,,,,,,,,,,
1334744,3/25/2025,2025,1951,O,0,0,0,0,10. Deer/Animal,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,LAKE GULCH RD,NonVDOT secondary,,,-104.836455,39.353226,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,21. Animal,1. On Roadway,8. Non-Intersection,1,0,0,0,colorado,County Road,DSO,4700,LAKE GULCH RD,HAYSTACK RD,,crashlens_u5p9stw5.csv,1,Wild Animal,Wild Animal,00200FN,,,DEER,FALSE,,N01,2,South,Going Straight,Passenger Car/Passenger Van,45,45,45,No Contributing Action,,41,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1334578,3/26/2025,2025,1710,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",4. Four Approaches,PRAIRIE LAKE TRL,NonVDOT secondary,CROOKED OAK CT & PRAIRIE LAKE TRL,,-104.74483,39.4451,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,PRAIRIE LAKE TRL,CROOKED OAK CT,,crashlens_u5p9stw5.csv,2,Front to Side,Overtaking Turn,AT,,,,FALSE,,N01,2,North,Making U-Turn,SUV,25,5,5,Failed to Yield ROW,Looked/Did Not See,54,M,North,Going Straight,SUV,25,20,25,No Contributing Action,No Apparent Contributing Factor,71,F,,,,,,,,,,,,,,,,
1334570,3/26/2025,2025,1813,C,0,0,0,1,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,E LINCOLN AVE,NonVDOT secondary,COTTONCREEK DR & E LINCOLN AVE,,-104.906065,39.536654,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,1,0,0,colorado,County Road,DSO,4700,E LINCOLN AVE,COTTONCREEK DR,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,E/O,,,,FALSE,,W01,2,West,Slowing,Passenger Car/Passenger Van,45,2,0,Followed Too Closely,Looked/Did Not See,37,M,West,Stopped in Traffic,Passenger Car/Passenger Van,45,0,0,No Contributing Action,No Apparent Contributing Factor,19,M,,,,,,,,,,,,,,,,
1334478,3/26/2025,2025,1902,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),3. Dusk,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,DELHI AVE,NonVDOT secondary,,,-104.814586,39.530536,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,DELHI AVE,VIENNA ST,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00120FE,,,,FALSE,,WRS,1,West,Going Straight,Pickup Truck/Utility Van,25,15,0,Lane Violation,Sun Glare,30,M,West,Parked,Pickup Truck/Utility Van,25,0,0,,,,,,,,,,,,,,,,,,,,
1334526,3/27/2025,2025,1615,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"3. Two-Way, Divided, Positive Median Barrier",1. Not at Intersection,I-25,Interstate,,180.004,-104.87016,39.35433,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,1. State Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,Interstate Highway,DSO,025A,I-25,MM 180.004,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,AT,,,,FALSE,,SLS,2,South,Passing,SUV,75,20,20,No Contributing Action,Not Observed,,M,South,Going Straight,Pickup Truck/Utility Van,75,0,0,No Contributing Action,No Apparent Contributing Factor,57,M,,,,,,,,,,,,,,,,
1334545,3/28/2025,2025,0703,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,HILLS DR,NonVDOT secondary,HILLS DR & PINE DR,,-104.75575,39.52596,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,HILLS DR,PINE DR,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,,,,FALSE,,E01,3,East,Making Left Turn,Passenger Car/Passenger Van,25,15,0,Failed to Yield ROW,Looked/Did Not See,57,F,South,Going Straight,Pickup Truck/Utility Van,40,35,35,No Contributing Action,No Apparent Contributing Factor,20,F,,,,,,,,,,,,,,,,
1337253,3/28/2025,2025,1139,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,W HIGHLANDS RANCH PKWY,NonVDOT secondary,FOOTHILLS CANYON BLVD & W HIGHLANDS RANCH PKWY,,-105.01397,39.53871,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,W HIGHLANDS RANCH PKWY,FOOTHILLS CANYON BLVD,,crashlens_u5p9stw5.csv,2,Side to Side-Same Direction,Sideswipe Same Direction,00125FSW,,,,FALSE,,E01,3,Northeast,Changing Lanes,SUV,45,5,5,Lane Violation,Driver Inexperience,17,M,Northeast,Going Straight,SUV,45,40,40,No Contributing Action,No Apparent Contributing Factor,16,F,,,,,,,,,,,,,,,,
1335178,3/28/2025,2025,1603,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",1. Not at Intersection,HUXTABLE ST,NonVDOT secondary,,,-104.968982,39.437471,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,HUXTABLE ST,RIO GRANDE AVE,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00050FW,,,,FALSE,Clear,N01,2,South,Entering/Leaving Parked Position,SUV,25,5,5,Careless Driving,Looked/Did Not See,35,F,East,Parked,SUV,25,0,0,No Contributing Action,,35,F,,,,,,,,,,,,,,,,
1336035,3/29/2025,2025,1205,O,0,0,0,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,E CASTLE PINES PKWY,NonVDOT secondary,DEBBIE LN & E CASTLE PINES PKWY,,-104.87607,39.47224,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,3. City or Town Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,City Street,DSO,0184,E CASTLE PINES PKWY,DEBBIE LN,CASTLE PINES,crashlens_u5p9stw5.csv,2,Front to Side,Approach Turn,AT,,,,FALSE,,W01,2,West,Making Left Turn,SUV,35,20,20,Failed to Yield ROW,Not Observed,46,F,East,Going Straight,SUV,35,25,20,Failed to Yield ROW,Not Observed,39,F,,,,,,,,,,,,,,,,
1335014,3/30/2025,2025,0230,O,0,0,0,0,16. Other,5. Rain,5. Darkness - Road Not Lighted,2. Wet,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,VALLEYBROOK CIR,NonVDOT secondary,VALLEYBROOK CIR & VALLEYBROOK DR,,-104.937072,39.519952,DOUGLAS,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,27. Curb,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,VALLEYBROOK CIR,VALLEYBROOK DR,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00035FW,Parked Motor Vehicle,,,FALSE,,E01,0,West,Making Right Turn,Unknown,25,30,0,Too Fast for Conditions,No Apparent Contributing Factor,,,East,Parked,SUV,25,0,0,,,,,,,,,,,,,,,,,,,,
1335455,3/31/2025,2025,0642,O,0,0,0,0,4. Sideswipe - Same Direction,1. No Adverse Condition (Clear/Cloudy),1. Dawn,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,STONEGATE PKWY,NonVDOT secondary,E LINCOLN AVE & STONEGATE PKWY,,-104.80589,39.53477,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,0,0,0,colorado,County Road,DSO,4700,STONEGATE PKWY,E LINCOLN AVE,,crashlens_u5p9stw5.csv,2,Front to Side,Sideswipe Same Direction,AT,,,,FALSE,,N01,2,North,Making Left Turn,SUV,35,25,0,Careless Driving,Driver Emotionally Upset,25,F,North,Making Left Turn,SUV,30,0,0,No Contributing Action,Aggressive Driving,66,M,,,,,,,,,,,,,,,,
1335099,3/31/2025,2025,0741,O,0,0,0,0,16. Other,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,4. Grade - Curve,"1. Two-Way, Not Divided",1. Not at Intersection,WYNTERBROOK DR,NonVDOT secondary,,,-104.958141,39.538341,DOUGLAS,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,6. Parked Vehicle,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,WYNTERBROOK DR,PENHURST PL,,crashlens_u5p9stw5.csv,2,Parked Motor Vehicle,Parked Motor Vehicle,00050FN,,,,FALSE,,E01,1,North,Negotiating a Curve,SUV,25,25,20,Too Fast for Conditions,Sun Glare,16,M,North,Parked,Pickup Truck/Utility Van,25,0,0,,,,,,,,,,,,,,,,,,,,
1334861,3/31/2025,2025,0802,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,DANIELS PARK RD,NonVDOT secondary,,,-104.926957,39.492715,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,2,0,0,0,colorado,County Road,DSO,4700,DANIELS PARK RD,GRIGS RD,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00524FS,,,,FALSE,,N01,2,North,Going Straight,SUV,25,25,25,Followed Too Closely,Driver Inexperience,17,M,North,Slowing,SUV,25,5,5,No Contributing Action,No Apparent Contributing Factor,17,M,,,,,,,,,,,,,,,,
1335063,3/31/2025,2025,1124,C,0,0,0,1,9. Fixed Object - Off Road,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,2. Curve - Level,"1. Two-Way, Not Divided",1. Not at Intersection,FOREST TRAILS DR,NonVDOT secondary,,,-104.907209,39.467704,DOUGLAS,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,,,,,,3. City or Town Hwy Agency,27. Curb,4. Roadside,8. Non-Intersection,1,1,0,0,colorado,City Street,DSO,0184,FOREST TRAILS DR,WOODGROVE CT,CASTLE PINES,crashlens_u5p9stw5.csv,1,Overturning/Rollover,Large Rocks or Boulder,00432FW,Large Rocks or Boulder,Overturning/Rollover,,FALSE,,E01,0,East,Negotiating a Curve,SUV,25,20,0,Careless Driving,Distracted - Other Interior,16,F,,,,0,0,0,,,,,,,,,,,,,,,,,,,,
1335459,3/31/2025,2025,1443,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",4. Four Approaches,E LINCOLN AVE,NonVDOT secondary,E LINCOLN AVE & S QUEBEC ST,,-104.912932,39.541705,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,10. Intersection Related - Within 150 Feet,2,0,0,0,colorado,County Road,DSO,4700,E LINCOLN AVE,S QUEBEC ST,,crashlens_u5p9stw5.csv,2,Front to Rear,Rear-End,00100FSE,,,,FALSE,,W03,3,Northwest,Going Straight,Passenger Car/Passenger Van,45,30,40,Followed Too Closely,Age/Driver Ability,18,F,Northwest,Stopped in Traffic,SUV,45,0,0,No Contributing Action,No Apparent Contributing Factor,71,M,,,,,,,,,,,,,,,,
1335535,3/31/2025,2025,1757,A,0,1,1,1,2. Angle,1. No Adverse Condition (Clear/Cloudy),2. Daylight,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,E WILDCAT RESERVE PKWY,NonVDOT secondary,E WILDCAT RESERVE PKWY & MCARTHUR RANCH RD,,-104.94105,39.52748,DOUGLAS,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,3,0,0,colorado,County Road,DSO,4700,E WILDCAT RESERVE PKWY,MCARTHUR RANCH RD,,crashlens_u5p9stw5.csv,2,Front to Front,Approach Turn,AT,,,,FALSE,,W01,2,Northwest,Making Left Turn,Passenger Car/Passenger Van,40,15,0,Failed to Yield ROW,Driver Unfamiliar With Area,31,M,Southeast,Going Straight,Passenger Car/Passenger Van,40,40,0,No Contributing Action,No Apparent Contributing Factor,36,M,,,,,,,,,,,,,,,,
1335970,3/31/2025,2025,2108,B,0,0,1,0,2. Angle,1. No Adverse Condition (Clear/Cloudy),5. Darkness - Road Not Lighted,1. Dry,1. Straight - Level,"1. Two-Way, Not Divided",4. Four Approaches,S COLORADO BLVD,NonVDOT secondary,S COLORADO BLVD & S UNIVERSITY BLVD,,-104.94467,39.54497,DOUGLAS,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,9. Within Intersection,2,1,0,0,colorado,County Road,DSO,4700,S COLORADO BLVD,S UNIVERSITY BLVD,,crashlens_u5p9stw5.csv,2,Front to Side,Broadside,AT,Curb,,,FALSE,,W03,2,Southwest,Going Straight,SUV,45,20,30,Failed to Stop at Signal,Driver Inexperience,18,F,Southeast,Going Straight,Passenger Car/Passenger Van,45,45,45,No Contributing Action,No Apparent Contributing Factor,41,F,,,,,,,,,,,,,,,,
1335469,4/1/2025,2025,0610,O,0,0,0,0,1. Rear End,1. No Adverse Condition (Clear/Cloudy),1. Dawn,1. Dry,3. Grade - Straight,"1. Two-Way, Not Divided",1. Not at Intersection,E PARKER RD,NonVDOT secondary,,,-104.687653,39.521833,DOUGLAS,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,2. County Hwy Agency,20. Motor Vehicle In Transport,1. On Roadway,8. Non-Intersection,3,0,0,0,colorado,County Road,DSO,4700,E PARKER RD,N TEMPLIN LN,,crashlens_u5p9stw5.csv,3,Front to Rear,Rear-End,00600FW,Front to Rear,,,FALSE,,W01,3,West,Going Straight,Passenger Car/Passenger Van,45,45,45,Careless Driving,Driver Inexperience,17,M,West,Stopped in Traffic,SUV,45,0,0,No Contributing Action,No Apparent Contributing Factor,38,F,,,,,,,,,,,,,,,,
