CRASH DATETIME,DAY OF WEEK CODE,DAY OF WEEK DESCRIPTION,CRASH CLASSIFICATION CODE,CRASH CLASSIFICATION DESCRIPTION,COLLISION ON PRIVATE PROPERTY,PEDESTRIAN INVOLVED,MANNER OF IMPACT CODE,MANNER OF IMPACT DESCRIPTION,ALCOHOL INVOLVED,DRUG INVOLVED,ROAD SURFACE CODE,ROAD SURFACE DESCRIPTION,LIGHTING CONDITION CODE,LIGHTING CONDITION DESCRIPTION,WEATHER 1 CODE,WEATHER 1 DESCRIPTION,WEATHER 2 CODE,WEATHER 2 DESCRIPTION,SEATBELT USED,MOTORCYCLE INVOLVED,MOTORCYCLE HELMET USED,BICYCLED INVOLVED,BICYCLE HELMET USED,LATITUDE,LONGITUDE,PRIMARY CONTRIBUTING CIRCUMSTANCE CODE,PRIMARY CONTRIBUTING CIRCUMSTANCE DESCRIPTION,SCHOOL BUS INVOLVED CODE,SCHOOL BUS INVOLVED DESCRIPTION,WORK ZONE,WORK ZONE LOCATION CODE,WORK ZONE LOCATION DESCRIPTION,WORK ZONE TYPE CODE,WORK ZONE TYPE DESCRIPTION,WORKERS PRESENT,the_geom,COUNTY CODE,COUNTY NAME,YEAR
2014 Dec 06 03:23:00 AM,6,Friday,1,Non-Reportable,Y,N,NA,NA,N,N,NA,NA,NA,NA,NA,NA,NA,NA,Y,N,N,N,N,38.80693,-75.43813,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.438130000029 38.806930000288),S,Sussex,"2,014"
2011 May 25 09:03:00 PM,4,Wednesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.77181,-75.54388,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.543879999567 39.771809999934),N,New Castle,"2,011"
2012 Apr 13 03:49:00 PM,6,Friday,1,Non-Reportable,Y,N,5,"Sideswipe, opposite direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.47125,-75.11662,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.116619999894 38.471250000181),S,Sussex,"2,012"
2014 Jul 25 09:03:00 PM,6,Friday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.67576,-75.5945,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.59450000025 39.675760000289),N,New Castle,"2,014"
2012 Jul 16 03:48:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.63967,-75.77909,9,Made improper turn,0,No,N,NA,NA,NA,NA,N,POINT (-75.779090000201 39.639669999953),N,New Castle,"2,012"
2009 May 25 06:30:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.743031,-75.5628251,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.562825099702 39.743030999776),N,New Castle,"2,009"
2009 May 20 09:00:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.7237553,-75.658074,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.658074000181 39.723755299814),N,New Castle,"2,009"
2010 Sep 10 05:38:00 PM,6,Friday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.68472,-75.68352,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.683519999618 39.684719999691),N,New Castle,"2,010"
2015 Jan 26 03:15:00 PM,2,Monday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,3,Snow,1,Daylight,6,Snow,NA,NA,Y,N,N,N,N,39.66663,-75.69418,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.694179999871 39.666629999876),N,New Castle,"2,015"
2012 Feb 13 09:19:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,3,Dusk,1,Clear,NA,NA,Y,N,N,N,N,39.70777,-75.5972,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.597200000025 39.70776999972),N,New Castle,"2,012"
2011 Aug 26 08:52:00 PM,6,Friday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,4,Rain,NA,NA,Y,N,N,N,N,39.08507,-75.59341,3,Passed Stop Sign,0,No,N,NA,NA,NA,NA,N,POINT (-75.593409999756 39.085069999833),K,Kent,"2,011"
2010 Oct 06 11:43:00 PM,4,Wednesday,3,Personal Injury Crash,N,Y,88,Other,N,N,1,Dry,4,Dark-Lighted,2,Cloudy,NA,NA,Y,N,N,N,N,39.73175,-75.54205,19,"Other environmental circumstances - weather, glare",0,No,N,NA,NA,NA,NA,N,POINT (-75.54205000018 39.731749999923),N,New Castle,"2,010"
2013 Jul 11 08:16:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.8085,-75.54908,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.549079999997 39.808499999925),N,New Castle,"2,013"
2009 Sep 21 01:30:00 AM,1,Sunday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.7617841,-75.5501989,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.550198900193 39.761784099758),N,New Castle,"2,009"
2012 Nov 09 04:08:00 AM,5,Thursday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.61029,-75.63069,17,Animal in Roadway - Deer,0,No,N,NA,NA,NA,NA,N,POINT (-75.630689999605 39.610289999846),N,New Castle,"2,012"
2013 Oct 04 07:37:00 PM,6,Friday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.7473,-75.17654,7,Improper lane change,0,No,N,NA,NA,NA,NA,N,POINT (-75.176539999999 38.747300000235),S,Sussex,"2,013"
2012 Dec 01 05:06:00 PM,7,Saturday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.74195,-75.69224,9,Made improper turn,0,No,N,NA,NA,NA,NA,N,POINT (-75.69223999998 39.74195000019),N,New Castle,"2,012"
2011 Dec 09 12:01:00 PM,6,Friday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.8089,-75.58146,19,"Other environmental circumstances - weather, glare",0,No,N,NA,NA,NA,NA,N,POINT (-75.581459999891 39.808899999656),N,New Castle,"2,011"
2009 Jul 10 08:28:00 PM,6,Friday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.6448762,-75.5936457,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.59364569972 38.644876199729),S,Sussex,"2,009"
2015 Jan 15 04:35:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.0712,-75.55286,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.55286000022 39.071199999704),K,Kent,"2,015"
2011 Jul 25 11:48:00 AM,2,Monday,2,Property Damage Only,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.57203,-75.66199,16,Mechanical defects,0,No,N,NA,NA,NA,NA,N,POINT (-75.661989999948 39.572029999949),N,New Castle,"2,011"
2015 Aug 16 03:02:00 AM,7,Saturday,1,Non-Reportable,N,N,4,"Sideswipe, same direction",N,N,1,Dry,4,Dark-Lighted,2,Cloudy,NA,NA,Y,N,N,N,N,39.74915,-75.5365,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.536499999945 39.749150000192),N,New Castle,"2,015"
2014 Jun 28 06:20:00 PM,7,Saturday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.6985,-75.40055,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.400549999706 38.698500000086),S,Sussex,"2,014"
2013 Jul 23 10:12:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.6881,-75.55655,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.556550000031 39.688099999884),N,New Castle,"2,013"
2011 Oct 11 02:02:00 AM,2,Monday,1,Non-Reportable,Y,Y,3,Angle,N,N,5,Sand,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.69354,-75.67245,15,Other improper driving,0,No,N,NA,NA,NA,NA,N,POINT (-75.672450000185 39.693540000121),N,New Castle,"2,011"
2012 Jun 26 08:54:00 PM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.67836,-75.628,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.627999999877 39.678359999821),N,New Castle,"2,012"
2009 Dec 28 07:05:00 PM,2,Monday,2,Property Damage Only,N,N,5,"Sideswipe, opposite direction",Y,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.87027,-75.71064,10,Driving under the influence,0,No,N,NA,NA,NA,NA,N,POINT (-75.710639999705 38.870269999933),K,Kent,"2,009"
2014 Jun 20 07:38:00 PM,6,Friday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.71628,-75.09859,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.098590000064 38.716279999971),S,Sussex,"2,014"
2011 Dec 12 03:43:00 PM,2,Monday,1,Non-Reportable,Y,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,N,N,N,N,N,39.73295,-75.66963,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.669629999861 39.732950000197),N,New Castle,"2,011"
2011 Sep 15 09:20:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.12888,-75.51865,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.518650000041 39.128879999858),K,Kent,"2,011"
2015 Dec 11 01:42:00 PM,6,Friday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.4472,-75.73113,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.731130000007 39.447200000206),N,New Castle,"2,015"
2014 Feb 10 10:36:00 AM,2,Monday,2,Property Damage Only,N,N,2,Front to front,N,N,4,Ice/Frost,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.66243,-75.60375,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.603750000342 39.662430000165),N,New Castle,"2,014"
2011 Aug 04 02:32:00 AM,4,Wednesday,2,Property Damage Only,N,N,88,Other,N,N,2,Wet,5,Dark-Not Lighted,4,Rain,NA,NA,Y,N,N,N,N,39.58144,-75.66815,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.668150000278 39.581439999706),N,New Castle,"2,011"
2012 Aug 29 01:14:00 PM,4,Wednesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.53523,-75.21394,17,Animal in Roadway - Deer,0,No,N,NA,NA,NA,NA,N,POINT (-75.213940000397 38.535229999672),S,Sussex,"2,012"
2014 Jul 24 02:37:00 PM,5,Thursday,2,Property Damage Only,Y,N,99,Unknown,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.629,-75.16935,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.169350000347 38.629000000072),S,Sussex,"2,014"
2011 Mar 29 12:46:00 PM,3,Tuesday,3,Personal Injury Crash,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.47821,-75.14035,2,Failed to yield right of way,0,No,N,NA,NA,NA,NA,N,POINT (-75.140349999745 38.478210000013),S,Sussex,"2,011"
2010 Dec 18 07:25:00 PM,7,Saturday,1,Non-Reportable,Y,N,3,Angle,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,N,N,N,N,N,39.82099,-75.54367,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.543670000403 39.82099000004),N,New Castle,"2,010"
2010 Mar 18 05:00:00 AM,5,Thursday,2,Property Damage Only,N,N,99,Unknown,Y,N,1,Dry,4,Dark-Lighted,1,Clear,1,Clear,Y,N,N,N,N,39.75154,-75.58071,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.580710000053 39.751539999796),N,New Castle,"2,010"
2012 Mar 12 06:23:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.68482,-75.5936,11,"Driver inattention, distraction, or fatigue",1,"Yes, Directly Involved",N,NA,NA,NA,NA,N,POINT (-75.593599999727 39.684819999917),N,New Castle,"2,012"
2012 Jul 02 10:49:00 PM,2,Monday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.52,-75.71529,4,Disregard Traffic Signal,0,No,N,NA,NA,NA,NA,N,POINT (-75.715290000314 39.519999999952),N,New Castle,"2,012"
2016 Jan 21 03:36:00 PM,5,Thursday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.66578,-75.5375,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.537500000028 38.665780000147),S,Sussex,"2,016"
2011 Jan 01 06:43:00 AM,7,Saturday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.70528,-75.65209,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.652089999579 39.705279999788),N,New Castle,"2,011"
2010 Jan 18 12:51:00 PM,2,Monday,3,Personal Injury Crash,N,N,1,Front to rear,N,Y,1,Dry,1,Daylight,1,Clear,1,Clear,Y,N,N,N,N,38.69898,-75.58941,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.589410000324 38.698979999976),S,Sussex,"2,010"
2015 Nov 08 02:15:00 PM,1,Sunday,3,Personal Injury Crash,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.77504,-75.69064,2,Failed to yield right of way,0,No,N,NA,NA,NA,NA,N,POINT (-75.690639999847 39.775039999812),N,New Castle,"2,015"
2013 Apr 25 01:01:00 AM,4,Wednesday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,Y,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.75214,-75.57234,10,Driving under the influence,0,No,N,NA,NA,NA,NA,N,POINT (-75.572340000394 39.752140000156),N,New Castle,"2,013"
2015 Mar 30 12:56:00 PM,2,Monday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,N,N,N,N,N,39.80045,-75.50525,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.505249999831 39.800449999955),N,New Castle,"2,015"
2015 Jun 13 05:20:00 PM,7,Saturday,1,Non-Reportable,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.71636,-75.07979,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.079790000306 38.716360000027),S,Sussex,"2,015"
2011 Jul 21 01:30:00 AM,4,Wednesday,1,Non-Reportable,Y,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,N,N,N,N,N,39.13048,-75.49279,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.492790000328 39.130479999938),K,Kent,"2,011"
2011 Jun 08 10:54:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.6816,-75.65565,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.655649999693 39.681599999702),N,New Castle,"2,011"
2015 Jan 06 08:13:00 PM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.93911,-75.45964,3,Passed Stop Sign,0,No,N,NA,NA,NA,NA,N,POINT (-75.459639999607 38.939109999765),K,Kent,"2,015"
2015 Mar 21 01:00:00 AM,6,Friday,1,Non-Reportable,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,4,Rain,NA,NA,Y,N,N,N,N,39.44961,-75.72794,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.727939999788 39.449609999964),N,New Castle,"2,015"
2015 Jan 21 06:55:00 PM,4,Wednesday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,39.69649,-75.56615,7,Improper lane change,0,No,N,NA,NA,NA,NA,N,POINT (-75.566149999927 39.69649000034),N,New Castle,"2,015"
2015 Oct 25 02:45:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.82391,-75.49424,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.494239999774 39.823910000133),N,New Castle,"2,015"
2009 Jan 22 02:09:00 PM,5,Thursday,3,Personal Injury Crash,N,N,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.743214,-75.5391673,88,Other,0,No,N,NA,NA,NA,NA,N,POINT (-75.539167300145 39.743214000059),N,New Castle,"2,009"
2009 Mar 16 11:31:00 AM,2,Monday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.8226325,-75.4870905,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.487090499769 39.822632499837),N,New Castle,"2,009"
2015 Oct 03 06:37:00 AM,7,Saturday,2,Property Damage Only,N,N,0,Not a collision between two vehicles,Y,Y,2,Wet,4,Dark-Lighted,4,Rain,NA,NA,Y,N,N,N,N,39.11332,-75.53746,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.537459999845 39.113319999954),K,Kent,"2,015"
2011 Jan 25 05:00:00 AM,3,Tuesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.60069,-75.32881,17,Animal in Roadway - Deer,0,No,N,NA,NA,NA,NA,N,POINT (-75.32881000033 38.600690000143),S,Sussex,"2,011"
2011 Jul 10 08:41:00 PM,1,Sunday,3,Personal Injury Crash,N,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,Y,Y,N,N,38.95177,-75.47433,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.474330000328 38.951769999722),K,Kent,"2,011"
2011 Feb 12 01:11:00 PM,7,Saturday,1,Non-Reportable,N,N,99,Unknown,N,N,99,Unknown,1,Daylight,99,Unknown,NA,NA,Y,N,N,N,N,39.0258,-75.50896,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.508959999734 39.025800000098),K,Kent,"2,011"
2014 Oct 01 07:06:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.55577,-75.17347,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.173470000329 38.555770000049),S,Sussex,"2,014"
2009 Jun 29 04:52:00 PM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.7408597,-75.1476688,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.147668799842 38.740859699696),S,Sussex,"2,009"
2014 Nov 14 11:05:00 PM,6,Friday,2,Property Damage Only,Y,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,N,N,N,N,N,38.73726,-75.14357,15,Other improper driving,0,No,N,NA,NA,NA,NA,N,POINT (-75.143570000101 38.737259999881),S,Sussex,"2,014"
2009 May 15 12:10:00 AM,5,Thursday,3,Personal Injury Crash,N,N,3,Angle,N,N,2,Wet,3,Dusk,NA,NA,4,Rain,Y,N,N,N,N,39.7015101,-75.5467381,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.546738100137 39.701510099831),N,New Castle,"2,009"
2015 Feb 10 11:31:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.4565,-75.66067,8,Following too close,0,No,N,NA,NA,NA,NA,N,POINT (-75.660670000198 39.456499999726),N,New Castle,"2,015"
2009 Nov 20 01:51:00 AM,5,Thursday,2,Property Damage Only,N,N,3,Angle,N,N,2,Wet,4,Dark-Lighted,NA,NA,4,Rain,Y,N,N,N,N,39.6082818,-75.7153385,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.715338500356 39.608281800091),N,New Castle,"2,009"
2015 Oct 10 04:48:00 PM,7,Saturday,1,Non-Reportable,Y,Y,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.58501,-75.30942,88,Other,0,No,N,NA,NA,NA,NA,N,POINT (-75.30941999967 38.585009999695),S,Sussex,"2,015"
2009 Nov 29 09:25:00 AM,1,Sunday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.6782868,-75.7751138,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.775113799835 39.678286799919),N,New Castle,"2,009"
2015 Aug 31 09:15:00 PM,2,Monday,3,Personal Injury Crash,N,Y,4,"Sideswipe, same direction",N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.75753,-75.53285,21,Pedestrian,0,No,N,NA,NA,NA,NA,N,POINT (-75.532850000317 39.757529999872),N,New Castle,"2,015"
2012 Jul 30 03:34:00 AM,1,Sunday,1,Non-Reportable,Y,N,3,Angle,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.85788,-75.39278,12,Driving in a careless or reckless manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.392780000096 38.85788000029),S,Sussex,"2,012"
2015 May 26 03:45:00 AM,2,Monday,1,Non-Reportable,N,N,6,Rear to side,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.65473,-75.62468,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.624679999962 39.654730000255),N,New Castle,"2,015"
2014 Sep 01 03:49:00 AM,1,Sunday,2,Property Damage Only,N,N,4,"Sideswipe, same direction",N,N,1,Dry,4,Dark-Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.73958,-75.1454,13,Driving in an aggressive manner,0,No,N,NA,NA,NA,NA,N,POINT (-75.145400000388 38.739580000098),S,Sussex,"2,014"
2015 Oct 21 06:52:00 PM,4,Wednesday,2,Property Damage Only,N,N,3,Angle,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.71417,-75.31671,15,Other improper driving,0,No,N,NA,NA,NA,NA,N,POINT (-75.316709999779 38.71417000008),S,Sussex,"2,015"
2009 Jan 19 11:55:00 AM,2,Monday,2,Property Damage Only,N,N,1,Front to rear,N,N,2,Wet,4,Dark-Lighted,88,Other,NA,NA,Y,N,N,N,N,39.6362322,-75.7436064,NA,NA,0,No,N,NA,NA,NA,NA,N,POINT (-75.743606400053 39.636232200249),N,New Castle,"2,009"
2014 Oct 14 03:22:00 PM,3,Tuesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.74024,-75.14636,88,Other,0,No,N,NA,NA,NA,NA,N,POINT (-75.146360000287 38.740239999709),S,Sussex,"2,014"
2010 Jul 01 01:12:00 AM,4,Wednesday,3,Personal Injury Crash,N,N,1,Front to rear,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,39.61104,-75.77006,2,Failed to yield right of way,0,No,N,NA,NA,NA,NA,N,POINT (-75.770060000218 39.611040000255),N,New Castle,"2,010"
2014 Aug 14 07:43:00 AM,5,Thursday,1,Non-Reportable,N,N,0,Not a collision between two vehicles,N,N,1,Dry,5,Dark-Not Lighted,1,Clear,NA,NA,Y,N,N,N,N,38.78632,-75.36196,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.361960000152 38.78632000005),S,Sussex,"2,014"
2013 Jul 27 10:59:00 PM,7,Saturday,1,Non-Reportable,Y,N,88,Other,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,38.68027,-75.39554,14,Improper backing,0,No,N,NA,NA,NA,NA,N,POINT (-75.395540000145 38.680270000223),S,Sussex,"2,013"
2015 Jul 25 08:37:00 PM,7,Saturday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,2,Cloudy,NA,NA,Y,N,N,N,N,38.64706,-75.61505,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.615049999929 38.647060000254),S,Sussex,"2,015"
2012 Jan 05 07:15:00 PM,5,Thursday,1,Non-Reportable,Y,N,99,Unknown,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,N,N,N,N,N,39.7814,-75.49477,99,Unknown,0,No,N,NA,NA,NA,NA,N,POINT (-75.494770000401 39.781400000277),N,New Castle,"2,012"
2012 Apr 04 09:28:00 PM,4,Wednesday,2,Property Damage Only,N,N,1,Front to rear,N,N,1,Dry,1,Daylight,1,Clear,NA,NA,Y,N,N,N,N,39.65378,-75.6175,11,"Driver inattention, distraction, or fatigue",0,No,N,NA,NA,NA,NA,N,POINT (-75.617500000356 39.653780000311),N,New Castle,"2,012"
